"","adm1_en","adm1_code","adm2_en","adm2_code","district_PSLM","district_PSLM_num","variable","value"
"2121","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_time_general_store","0"
"2122","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_time_general_store","0"
"2123","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_time_general_store","0"
"2124","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_time_general_store","0"
"2125","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_time_general_store","0"
"2126","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_time_general_store","0"
"2127","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_time_general_store","0"
"2128","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_time_general_store","0"
"2129","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_time_general_store","0"
"2130","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_time_general_store","0"
"2131","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_time_general_store","0"
"2132","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_time_general_store","0"
"2133","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_time_general_store","0"
"2134","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_time_general_store","0"
"2135","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_time_general_store","0"
"2136","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_time_general_store","0"
"2137","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_time_general_store","0"
"2138","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_time_general_store","0"
"2139","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_time_general_store","0"
"2140","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_time_general_store","0"
"2141","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_time_general_store","0"
"2142","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_time_general_store","0"
"2143","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_time_general_store","0"
"2144","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_time_general_store","0"
"2145","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"Province","KP"
"2146","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"Province","KP"
"2147","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"Province","KP"
"2148","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"Province","KP"
"2149","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"Province","KP"
"2150","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"Province","KP"
"2151","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"Province","KP"
"2152","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"Province","KP"
"2153","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"Province","KP"
"2154","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"Province","KP"
"2155","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"Province","KP"
"2156","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"Province","KP"
"2157","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"Province","KP"
"2158","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"Province","KP"
"2159","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"Province","KP"
"2160","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"Province","KP"
"2161","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"Province","KP"
"2162","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"Province","KP"
"2163","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"Province","KP"
"2164","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"Province","KP"
"2165","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"Province","KP"
"2166","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"Province","KP"
"2167","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"Province","KP"
"2168","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"Province","KP"
"2169","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"Province","KP"
"2170","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"Province","KP"
"2171","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"Province","KP"
"2172","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"Province","KP"
"2173","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"Province","KP"
"2174","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"Province","KP"
"2175","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"Province","KP"
"2176","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"Province","KP"
"2177","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"Division","HAZARA DIVISION"
"2178","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"Division","MALAKAND DIVISION"
"2179","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"Division","BANNU DIVISION"
"2180","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"Division","HAZARA DIVISION"
"2181","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"Division","MALAKAND DIVISION"
"2182","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"Division","PESHAWAR DIVISION"
"2183","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"Division","MALAKAND DIVISION"
"2184","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"Division","DERA ISMAIL KHAN DIV"
"2185","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"Division","KOHAT DIVISION"
"2186","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"Division","HAZARA DIVISION"
"2187","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"Division","KOHAT DIVISION"
"2188","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"Division","PESHAWAR DIVISION"
"2189","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"Division","KOHAT DIVISION"
"2190","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"Division","HAZARA DIVISION"
"2191","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"Division","KOHAT DIVISION"
"2192","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"Division","BANNU DIVISION"
"2193","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"Division","MALAKAND DIVISION"
"2194","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"Division","MALAKAND DIVISION"
"2195","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"Division","HAZARA DIVISION"
"2196","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"Division","MARDAN DIVISION"
"2197","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"Division","PESHAWAR DIVISION"
"2198","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"Division","BANNU DIVISION"
"2199","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"Division","PESHAWAR DIVISION"
"2200","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"Division","KOHAT DIVISION"
"2201","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"Division","PESHAWAR DIVISION"
"2202","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"Division","MALAKAND DIVISION"
"2203","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"Division","DERA ISMAIL KHAN DIV"
"2204","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"Division","MARDAN DIVISION"
"2205","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"Division","MALAKAND DIVISION"
"2206","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"Division","DERA ISMAIL KHAN DIV"
"2207","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"Division","HAZARA DIVISION"
"2208","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"Division","MALAKAND DIVISION"
"2209","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"District","ABBOTTABAD DISTRICT"
"2210","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"District","BAJAUR DISTRICT"
"2211","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"District","BANNU DISTRICT"
"2212","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"District","BATAGRAM DISTRICT"
"2213","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"District","BUNER DISTRICT"
"2214","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"District","CHARSADDA DISTRICT"
"2215","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"District","CHITRAL DISTRICT"
"2216","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"District","DERA ISMAIL KHAN DISTRICT"
"2217","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"District","HANGU DISTRICT"
"2218","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"District","HARIPUR DISTRICT"
"2219","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"District","KARAK DISTRICT"
"2220","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"District","KHYBER DISTRICT"
"2221","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"District","KOHAT DISTRICT"
"2222","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"District","KOHISTAN DISTRICT"
"2223","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"District","KURRAM DISTRICT"
"2224","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"District","LAKKI MARWAT DISTRICT"
"2225","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"District","LOWER DIR DISTRICT"
"2226","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"District","MALAKAND PROTECTED AREA"
"2227","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"District","MANSEHRA DISTRICT"
"2228","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"District","MARDAN DISTRICT"
"2229","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"District","MOHMAND DISTRICT"
"2230","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"District","NORTH WAZIRISTAN DISTRICT"
"2231","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"District","NOWSHERA DISTRICT"
"2232","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"District","ORAKZAI DISTRICT"
"2233","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"District","PESHAWAR DISTRICT"
"2234","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"District","SHANGLA DISTRICT"
"2235","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"District","SOUTH WAZIRISTAN DISTRICT"
"2236","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"District","SWABI DISTRICT"
"2237","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"District","SWAT DISTRICT"
"2238","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"District","TANK DISTRICT"
"2239","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"District","TORGHAR DISTRICT"
"2240","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"District","UPPER DIR DISTRICT"
"2241","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"povrate","0.0402287602407366"
"2242","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"povrate","0.408443749650595"
"2243","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"povrate","0.227204581534466"
"2244","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"povrate","0.130875976000798"
"2245","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"povrate","0.431526808724301"
"2246","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"povrate","0.297529347843188"
"2247","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"povrate","0.145108523048312"
"2248","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"povrate","0.183596567249941"
"2249","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"povrate","0.250096269411362"
"2250","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"povrate","0.0636491363682304"
"2251","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"povrate","0.145202965873089"
"2252","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"povrate","0.393184787511644"
"2253","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"povrate","0.221179192981529"
"2254","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"povrate","0.154499699243454"
"2255","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"povrate","0.350087349836871"
"2256","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"povrate","0.257529457100649"
"2257","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"povrate","0.239120822599748"
"2258","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"povrate","0.153046542016631"
"2259","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"povrate","0.075442095467412"
"2260","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"povrate","0.26647662253905"
"2261","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"povrate","0.568234293758748"
"2262","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"povrate","0.169886721194169"
"2263","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"povrate","0.192515811456811"
"2264","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"povrate","0.277948904181201"
"2265","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"povrate","0.220371754000357"
"2266","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"povrate","0.157963692086807"
"2267","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"povrate","0.338617742564782"
"2268","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"povrate","0.216262647546496"
"2269","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"povrate","0.213974506951056"
"2270","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"povrate","0.191464462299805"
"2271","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"povrate","0.170500712096748"
"2272","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"povrate","0.2912019223928"
"2273","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"urban","288867.53125"
"2274","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"urban","0"
"2275","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"urban","44800.8203125"
"2276","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"urban","0"
"2277","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"urban","0"
"2278","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"urban","299276.4375"
"2279","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"urban","42874.9765625"
"2280","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"urban","346587.3125"
"2281","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"urban","50569.59765625"
"2282","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"urban","122099.9140625"
"2283","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"urban","0"
"2284","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"urban","131165.421875"
"2285","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"urban","185831.859375"
"2286","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"urban","0"
"2287","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"urban","0"
"2288","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"urban","87557.359375"
"2289","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"urban","13092.083984375"
"2290","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"urban","56215.28515625"
"2291","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"urban","90670.34375"
"2292","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"urban","370920.46875"
"2293","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"urban","0"
"2294","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"urban","0"
"2295","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"urban","274322.78125"
"2296","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"urban","0"
"2297","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"urban","1964140.125"
"2298","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"urban","0"
"2299","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"urban","0"
"2300","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"urban","227698.078125"
"2301","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"urban","624435.3125"
"2302","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"urban","48333.6015625"
"2303","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"urban","0"
"2304","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"urban","32853.8671875"
"2305","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"rural","1025213.4375"
"2306","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"rural","920040.8125"
"2307","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"rural","1150408.25"
"2308","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"rural","474038.0625"
"2309","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"rural","707915.9375"
"2310","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"rural","1189118.75"
"2311","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"rural","346754.21875"
"2312","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"rural","1291839"
"2313","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"rural","366882.875"
"2314","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"rural","853161.1875"
"2315","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"rural","530991.375"
"2316","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"rural","697836.6875"
"2317","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"rural","951231.4375"
"2318","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"rural","896642.9375"
"2319","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"rural","484386.71875"
"2320","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"rural","804464.75"
"2321","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"rural","1222065.25"
"2322","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"rural","527550.1875"
"2323","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"rural","1291757.125"
"2324","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"rural","1816679.25"
"2325","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"rural","431324.03125"
"2326","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"rural","528274.9375"
"2327","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"rural","1027317.375"
"2328","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"rural","263138.65625"
"2329","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"rural","2398148"
"2330","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"rural","597959.375"
"2331","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"rural","599284.375"
"2332","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"rural","1289272.375"
"2333","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"rural","1493028.875"
"2334","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"rural","321544.40625"
"2335","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"rural","147072.9375"
"2336","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"rural","708496.125"
"2337","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"nIndividuals","1314080.9392395"
"2338","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"nIndividuals","920040.80052948"
"2339","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"nIndividuals","1195209.01157379"
"2340","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"nIndividuals","474038.074661255"
"2341","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"nIndividuals","707915.937759399"
"2342","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"nIndividuals","1488395.18618011"
"2343","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"nIndividuals","389629.200508118"
"2344","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"nIndividuals","1638426.36227799"
"2345","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"nIndividuals","417452.485435486"
"2346","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"nIndividuals","975261.092010498"
"2347","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"nIndividuals","530991.381500244"
"2348","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"nIndividuals","829002.097171783"
"2349","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"nIndividuals","1137063.30116272"
"2350","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"nIndividuals","896642.914533615"
"2351","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"nIndividuals","484386.715904236"
"2352","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"nIndividuals","892022.121765137"
"2353","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"nIndividuals","1235157.30909348"
"2354","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"nIndividuals","583765.48626709"
"2355","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"nIndividuals","1382427.45681"
"2356","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"nIndividuals","2187599.74701691"
"2357","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"nIndividuals","431324.043178558"
"2358","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"nIndividuals","528274.957519531"
"2359","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"nIndividuals","1301640.15309143"
"2360","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"nIndividuals","263138.663345337"
"2361","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"nIndividuals","4362288.05717468"
"2362","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"nIndividuals","597959.40045929"
"2363","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"nIndividuals","599284.373931885"
"2364","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"nIndividuals","1516970.40963745"
"2365","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"nIndividuals","2117464.13879776"
"2366","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"nIndividuals","369877.993972778"
"2367","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"nIndividuals","147072.941711426"
"2368","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"nIndividuals","741349.994270325"
"2369","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"share_urban","0.21982476"
"2370","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"share_urban","0"
"2371","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"share_urban","0.03748367"
"2372","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"share_urban","0"
"2373","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"share_urban","0"
"2374","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"share_urban","0.20107323"
"2375","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"share_urban","0.11004046"
"2376","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"share_urban","0.21153671"
"2377","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"share_urban","0.12113857"
"2378","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"share_urban","0.12519716"
"2379","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"share_urban","0"
"2380","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"share_urban","0.15822086"
"2381","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"share_urban","0.16343141"
"2382","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"share_urban","0"
"2383","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"share_urban","0"
