"","adm1_en","adm2_en","adm3_en","variable","value"
"1272","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","boys_primary_str",0.399973687075787
"1273","Khyber Pakhtunkhwa","Upper Dir","Barawal","boys_primary_str",0.960498463605586
"1274","Khyber Pakhtunkhwa","Upper Dir","Dir","boys_primary_str",0.293051466357264
"1275","Khyber Pakhtunkhwa","Upper Dir","Kalkot","boys_primary_str",2.37087380107349
"1276","Khyber Pakhtunkhwa","Upper Dir","Wari","boys_primary_str",0.367433054045879
"1277","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","boys_middle_str",0.205849742848923
"1278","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","boys_middle_str",NA
"1279","Khyber Pakhtunkhwa","Bajaur","Barang","boys_middle_str",NA
"1280","Khyber Pakhtunkhwa","Bajaur","Khar","boys_middle_str",NA
"1281","Khyber Pakhtunkhwa","Bajaur","Mamund","boys_middle_str",NA
"1282","Khyber Pakhtunkhwa","Bajaur","Nawagai","boys_middle_str",NA
"1283","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","boys_middle_str",NA
"1284","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","boys_middle_str",NA
"1285","Khyber Pakhtunkhwa","Bannu","Bannu","boys_middle_str",0.509169130224572
"1286","Khyber Pakhtunkhwa","Bannu","Domel","boys_middle_str",1.34415930306122
"1287","Khyber Pakhtunkhwa","Batagram","Alai","boys_middle_str",0.729238453306011
"1288","Khyber Pakhtunkhwa","Batagram","Batagram","boys_middle_str",0.665071848909953
"1289","Khyber Pakhtunkhwa","Buner","Chagharzai","boys_middle_str",3.49478518818475
"1290","Khyber Pakhtunkhwa","Buner","Chamla","boys_middle_str",1.88564573096921
"1291","Khyber Pakhtunkhwa","Buner","Daggar","boys_middle_str",5.89351113259377
"1292","Khyber Pakhtunkhwa","Buner","Gagra","boys_middle_str",2.08756954964942
"1293","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","boys_middle_str",6.55195109950957
"1294","Khyber Pakhtunkhwa","Buner","Totalai","boys_middle_str",1.88033832331464
"1295","Khyber Pakhtunkhwa","Charsadda","Charsadda","boys_middle_str",0.539836520959572
"1296","Khyber Pakhtunkhwa","Charsadda","Tangi","boys_middle_str",1.3094786951558
"1297","Khyber Pakhtunkhwa","Chitral","Chitral","boys_middle_str",0.680467054875608
"1298","Khyber Pakhtunkhwa","Chitral","Mastuj","boys_middle_str",0.817228969611219
"1299","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","boys_middle_str",1.20744477779893
"1300","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","boys_middle_str",0.230031367182481
"1301","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","boys_middle_str",1.8597347348048
"1302","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","boys_middle_str",0.928947298234447
"1303","Khyber Pakhtunkhwa","FR Bannu","Wazir","boys_middle_str",NA
"1304","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","boys_middle_str",NA
"1305","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","boys_middle_str",11
"1306","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","boys_middle_str",NA
"1307","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","boys_middle_str",NA
"1308","Khyber Pakhtunkhwa","FR Tank","Jandola","boys_middle_str",NA
"1309","Khyber Pakhtunkhwa","Hangu","Hangu","boys_middle_str",1.7862369717219
"1310","Khyber Pakhtunkhwa","Hangu","Tall","boys_middle_str",4.53928499222042
"1311","Khyber Pakhtunkhwa","Haripur","Ghazi","boys_middle_str",1.17378967520556
"1312","Khyber Pakhtunkhwa","Haripur","Haripur","boys_middle_str",0.334171476906291
"1313","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","boys_middle_str",1.4758944625959
"1314","Khyber Pakhtunkhwa","Karak","Karak","boys_middle_str",0.971672337625517
"1315","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","boys_middle_str",0.888934749679582
"1316","Khyber Pakhtunkhwa","Khyber","Bara","boys_middle_str",NA
"1317","Khyber Pakhtunkhwa","Khyber","Jamrud","boys_middle_str",NA
"1318","Khyber Pakhtunkhwa","Khyber","Landi Kotal","boys_middle_str",NA
"1319","Khyber Pakhtunkhwa","Kohat","Kohat","boys_middle_str",0.605274204416937
"1320","Khyber Pakhtunkhwa","Kohat","Lachi","boys_middle_str",2.17359671005291
"1321","Khyber Pakhtunkhwa","Kohistan","Dassu","boys_middle_str",0.320681265348905
"1322","Khyber Pakhtunkhwa","Kohistan","Palas","boys_middle_str",0.312335904795826
"1323","Khyber Pakhtunkhwa","Kohistan","Pattan","boys_middle_str",1.35374149659864
"1324","Khyber Pakhtunkhwa","Kurram","Central Kurram","boys_middle_str",NA
"1325","Khyber Pakhtunkhwa","Kurram","Lower Kurram","boys_middle_str",NA
"1326","Khyber Pakhtunkhwa","Kurram","Upper Kurram","boys_middle_str",NA
"1327","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","boys_middle_str",0.55778126330332
"1328","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","boys_middle_str",1.23748009818051
"1329","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","boys_middle_str",1.17842697071958
"1330","Khyber Pakhtunkhwa","Lower Dir","Timergara","boys_middle_str",0.57127483232258
"1331","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","boys_middle_str",1.7835596608547
"1332","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","boys_middle_str",1.60314248435328
"1333","Khyber Pakhtunkhwa","Mansehra","Balakot","boys_middle_str",0.909788475883963
"1334","Khyber Pakhtunkhwa","Mansehra","Mansehra","boys_middle_str",0.202820753726303
"1335","Khyber Pakhtunkhwa","Mansehra","Oghi","boys_middle_str",0.868961864610268
"1336","Khyber Pakhtunkhwa","Mardan","Katlang","boys_middle_str",2.60421566246127
"1337","Khyber Pakhtunkhwa","Mardan","Mardan","boys_middle_str",0.704611626566533
"1338","Khyber Pakhtunkhwa","Mardan","Takht Bhai","boys_middle_str",0.876752352427445
"1339","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","boys_middle_str",NA
"1340","Khyber Pakhtunkhwa","Mohmand","Halimzai","boys_middle_str",NA
"1341","Khyber Pakhtunkhwa","Mohmand","Pindiali","boys_middle_str",NA
"1342","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","boys_middle_str",NA
"1343","Khyber Pakhtunkhwa","Mohmand","Safi","boys_middle_str",NA
"1344","Khyber Pakhtunkhwa","Mohmand","Upper Momand","boys_middle_str",NA
"1345","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","boys_middle_str",NA
"1346","Khyber Pakhtunkhwa","North Waziristan","Data Khel","boys_middle_str",NA
"1347","Khyber Pakhtunkhwa","North Waziristan","Dossali","boys_middle_str",NA
"1348","Khyber Pakhtunkhwa","North Waziristan","Garyum","boys_middle_str",NA
"1349","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","boys_middle_str",NA
"1350","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","boys_middle_str",NA
"1351","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","boys_middle_str",NA
"1352","Khyber Pakhtunkhwa","North Waziristan","Razmak","boys_middle_str",NA
"1353","Khyber Pakhtunkhwa","North Waziristan","Shewa","boys_middle_str",NA
"1354","Khyber Pakhtunkhwa","North Waziristan","Spinwam","boys_middle_str",NA
"1355","Khyber Pakhtunkhwa","Nowshera","Nowshera","boys_middle_str",0.565726593397464
"1356","Khyber Pakhtunkhwa","Nowshera","Pabbi","boys_middle_str",1.77358362569864
"1357","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","boys_middle_str",NA
"1358","Khyber Pakhtunkhwa","Orakzai","Ismailzai","boys_middle_str",NA
"1359","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","boys_middle_str",NA
"1360","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","boys_middle_str",NA
"1361","Khyber Pakhtunkhwa","Peshawar","Peshawar","boys_middle_str",0.356406800382527
"1362","Khyber Pakhtunkhwa","Shangla","Alpuri","boys_middle_str",1.49895422256731
"1363","Khyber Pakhtunkhwa","Shangla","Bisham","boys_middle_str",1.64393939433294
"1364","Khyber Pakhtunkhwa","Shangla","Chiksar","boys_middle_str",2.00162718695652
"1365","Khyber Pakhtunkhwa","Shangla","Martung","boys_middle_str",2.68551633032003
"1366","Khyber Pakhtunkhwa","Shangla","Puran","boys_middle_str",1.36472807992637
"1367","Khyber Pakhtunkhwa","South Waziristan","Birmal","boys_middle_str",NA
"1368","Khyber Pakhtunkhwa","South Waziristan","Ladha","boys_middle_str",NA
"1369","Khyber Pakhtunkhwa","South Waziristan","Makin","boys_middle_str",NA
"1370","Khyber Pakhtunkhwa","South Waziristan","Sararogha","boys_middle_str",NA
"1371","Khyber Pakhtunkhwa","South Waziristan","Serwekai","boys_middle_str",NA
"1372","Khyber Pakhtunkhwa","South Waziristan","Tiarza","boys_middle_str",NA
"1373","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","boys_middle_str",NA
"1374","Khyber Pakhtunkhwa","South Waziristan","Wana","boys_middle_str",NA
"1375","Khyber Pakhtunkhwa","Swabi","Lahor","boys_middle_str",1.52828374523721
"1376","Khyber Pakhtunkhwa","Swabi","Swabi","boys_middle_str",0.644941934899292
"1377","Khyber Pakhtunkhwa","Swabi","Topi","boys_middle_str",1.55463804987394
"1378","Khyber Pakhtunkhwa","Swat","Babuzai","boys_middle_str",1.718798542864
"1379","Khyber Pakhtunkhwa","Swat","Bahrain","boys_middle_str",1.48057754365178
"1380","Khyber Pakhtunkhwa","Swat","Barikot","boys_middle_str",4.19547226884807
"1381","Khyber Pakhtunkhwa","Swat","Charbagh","boys_middle_str",3.88986355769231
"1382","Khyber Pakhtunkhwa","Swat","Kabal","boys_middle_str",1.48950907681013
"1383","Khyber Pakhtunkhwa","Swat","Kalam","boys_middle_str",7.81450063682311
"1384","Khyber Pakhtunkhwa","Swat","Khwazakhela","boys_middle_str",2.01010929077341
"1385","Khyber Pakhtunkhwa","Swat","Matta Khararai","boys_middle_str",5.47472319680851
"1386","Khyber Pakhtunkhwa","Swat","Matta Sebujni","boys_middle_str",2.9084508363182
"1387","Khyber Pakhtunkhwa","Tank","Tank","boys_middle_str",0.420103746244349
"1388","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","boys_middle_str",0.652596050281857
"1389","Khyber Pakhtunkhwa","Upper Dir","Barawal","boys_middle_str",3.41260889595915
"1390","Khyber Pakhtunkhwa","Upper Dir","Dir","boys_middle_str",0.932940258750904
"1391","Khyber Pakhtunkhwa","Upper Dir","Kalkot","boys_middle_str",5.42357844913928
"1392","Khyber Pakhtunkhwa","Upper Dir","Wari","boys_middle_str",1.3944731759071
"1393","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","boys_high_str",0.453985384798061
"1394","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","boys_high_str",NA
"1395","Khyber Pakhtunkhwa","Bajaur","Barang","boys_high_str",NA
"1396","Khyber Pakhtunkhwa","Bajaur","Khar","boys_high_str",NA
"1397","Khyber Pakhtunkhwa","Bajaur","Mamund","boys_high_str",NA
"1398","Khyber Pakhtunkhwa","Bajaur","Nawagai","boys_high_str",NA
"1399","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","boys_high_str",NA
"1400","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","boys_high_str",NA
"1401","Khyber Pakhtunkhwa","Bannu","Bannu","boys_high_str",0.821175044829308
"1402","Khyber Pakhtunkhwa","Bannu","Domel","boys_high_str",1.3896490585167
"1403","Khyber Pakhtunkhwa","Batagram","Alai","boys_high_str",1.53267629724157
"1404","Khyber Pakhtunkhwa","Batagram","Batagram","boys_high_str",1.94850019402479
"1405","Khyber Pakhtunkhwa","Buner","Chagharzai","boys_high_str",6.09652079883041
"1406","Khyber Pakhtunkhwa","Buner","Chamla","boys_high_str",3.67772354646397
"1407","Khyber Pakhtunkhwa","Buner","Daggar","boys_high_str",4.45198832563396
"1408","Khyber Pakhtunkhwa","Buner","Gagra","boys_high_str",6.33942936747447
"1409","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","boys_high_str",4.13294852088903
"1410","Khyber Pakhtunkhwa","Buner","Totalai","boys_high_str",2.57126115032336
"1411","Khyber Pakhtunkhwa","Charsadda","Charsadda","boys_high_str",0.785922576968322
"1412","Khyber Pakhtunkhwa","Charsadda","Tangi","boys_high_str",2.73335160133479
"1413","Khyber Pakhtunkhwa","Chitral","Chitral","boys_high_str",1.32604489881101
"1414","Khyber Pakhtunkhwa","Chitral","Mastuj","boys_high_str",1.62108299123796
"1415","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","boys_high_str",2.86508688824509
"1416","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","boys_high_str",0.746723181878004
"1417","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","boys_high_str",3.32691714662773
"1418","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","boys_high_str",1.10131430361117
"1419","Khyber Pakhtunkhwa","FR Bannu","Wazir","boys_high_str",NA
"1420","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","boys_high_str",NA
"1421","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","boys_high_str",NA
"1422","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","boys_high_str",NA
"1423","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","boys_high_str",NA
"1424","Khyber Pakhtunkhwa","FR Tank","Jandola","boys_high_str",NA
"1425","Khyber Pakhtunkhwa","Hangu","Hangu","boys_high_str",2.95965301230984
"1426","Khyber Pakhtunkhwa","Hangu","Tall","boys_high_str",2.96096531141238
"1427","Khyber Pakhtunkhwa","Haripur","Ghazi","boys_high_str",3.29496945378923
"1428","Khyber Pakhtunkhwa","Haripur","Haripur","boys_high_str",0.760126003173626
"1429","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","boys_high_str",2.29671786814891
"1430","Khyber Pakhtunkhwa","Karak","Karak","boys_high_str",1.38938132587987
"1431","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","boys_high_str",1.62222122753295
"1432","Khyber Pakhtunkhwa","Khyber","Bara","boys_high_str",NA
"1433","Khyber Pakhtunkhwa","Khyber","Jamrud","boys_high_str",NA
"1434","Khyber Pakhtunkhwa","Khyber","Landi Kotal","boys_high_str",NA
"1435","Khyber Pakhtunkhwa","Kohat","Kohat","boys_high_str",1.05306916536001
"1436","Khyber Pakhtunkhwa","Kohat","Lachi","boys_high_str",2.64981759717194
"1437","Khyber Pakhtunkhwa","Kohistan","Dassu","boys_high_str",2.89401797499157
"1438","Khyber Pakhtunkhwa","Kohistan","Palas","boys_high_str",0.856085765656603
"1439","Khyber Pakhtunkhwa","Kohistan","Pattan","boys_high_str",5.4000001
"1440","Khyber Pakhtunkhwa","Kurram","Central Kurram","boys_high_str",NA
"1441","Khyber Pakhtunkhwa","Kurram","Lower Kurram","boys_high_str",NA
"1442","Khyber Pakhtunkhwa","Kurram","Upper Kurram","boys_high_str",NA
"1443","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","boys_high_str",0.875099513599629
"1444","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","boys_high_str",3.66339025071162
"1445","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","boys_high_str",2.04243715298866
"1446","Khyber Pakhtunkhwa","Lower Dir","Timergara","boys_high_str",0.793318109367314
"1447","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","boys_high_str",3.15657376386934
"1448","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","boys_high_str",1.66695523173924
"1449","Khyber Pakhtunkhwa","Mansehra","Balakot","boys_high_str",1.64513015025682
"1450","Khyber Pakhtunkhwa","Mansehra","Mansehra","boys_high_str",0.557593912520689
"1451","Khyber Pakhtunkhwa","Mansehra","Oghi","boys_high_str",1.48880882663866
"1452","Khyber Pakhtunkhwa","Mardan","Katlang","boys_high_str",3.47381873054793
"1453","Khyber Pakhtunkhwa","Mardan","Mardan","boys_high_str",0.771784341847923
"1454","Khyber Pakhtunkhwa","Mardan","Takht Bhai","boys_high_str",1.97959619161637
"1455","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","boys_high_str",NA
"1456","Khyber Pakhtunkhwa","Mohmand","Halimzai","boys_high_str",NA
"1457","Khyber Pakhtunkhwa","Mohmand","Pindiali","boys_high_str",NA
"1458","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","boys_high_str",NA
"1459","Khyber Pakhtunkhwa","Mohmand","Safi","boys_high_str",NA
"1460","Khyber Pakhtunkhwa","Mohmand","Upper Momand","boys_high_str",NA
"1461","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","boys_high_str",NA
"1462","Khyber Pakhtunkhwa","North Waziristan","Data Khel","boys_high_str",NA
"1463","Khyber Pakhtunkhwa","North Waziristan","Dossali","boys_high_str",NA
"1464","Khyber Pakhtunkhwa","North Waziristan","Garyum","boys_high_str",NA
"1465","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","boys_high_str",NA
"1466","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","boys_high_str",NA
"1467","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","boys_high_str",NA
"1468","Khyber Pakhtunkhwa","North Waziristan","Razmak","boys_high_str",NA
"1469","Khyber Pakhtunkhwa","North Waziristan","Shewa","boys_high_str",NA
"1470","Khyber Pakhtunkhwa","North Waziristan","Spinwam","boys_high_str",NA
"1471","Khyber Pakhtunkhwa","Nowshera","Nowshera","boys_high_str",0.716671649597112
"1472","Khyber Pakhtunkhwa","Nowshera","Pabbi","boys_high_str",2.27194538677945
"1473","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","boys_high_str",NA
"1474","Khyber Pakhtunkhwa","Orakzai","Ismailzai","boys_high_str",NA
"1475","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","boys_high_str",NA
"1476","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","boys_high_str",NA
"1477","Khyber Pakhtunkhwa","Peshawar","Peshawar","boys_high_str",0.505117518600916
"1478","Khyber Pakhtunkhwa","Shangla","Alpuri","boys_high_str",4.30701440598512
"1479","Khyber Pakhtunkhwa","Shangla","Bisham","boys_high_str",4.76000614817321
"1480","Khyber Pakhtunkhwa","Shangla","Chiksar","boys_high_str",4.64619781970078
"1481","Khyber Pakhtunkhwa","Shangla","Martung","boys_high_str",8.88392172961139
"1482","Khyber Pakhtunkhwa","Shangla","Puran","boys_high_str",3.96627538684001
"1483","Khyber Pakhtunkhwa","South Waziristan","Birmal","boys_high_str",NA
"1484","Khyber Pakhtunkhwa","South Waziristan","Ladha","boys_high_str",NA
"1485","Khyber Pakhtunkhwa","South Waziristan","Makin","boys_high_str",NA
"1486","Khyber Pakhtunkhwa","South Waziristan","Sararogha","boys_high_str",NA
"1487","Khyber Pakhtunkhwa","South Waziristan","Serwekai","boys_high_str",NA
"1488","Khyber Pakhtunkhwa","South Waziristan","Tiarza","boys_high_str",NA
"1489","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","boys_high_str",NA
"1490","Khyber Pakhtunkhwa","South Waziristan","Wana","boys_high_str",NA
"1491","Khyber Pakhtunkhwa","Swabi","Lahor","boys_high_str",1.87521733011186
"1492","Khyber Pakhtunkhwa","Swabi","Swabi","boys_high_str",1.15183164606339
"1493","Khyber Pakhtunkhwa","Swabi","Topi","boys_high_str",1.97817856265421
"1494","Khyber Pakhtunkhwa","Swat","Babuzai","boys_high_str",2.80904298802867
"1495","Khyber Pakhtunkhwa","Swat","Bahrain","boys_high_str",6.45555156459084
"1496","Khyber Pakhtunkhwa","Swat","Barikot","boys_high_str",3.66534598775172
"1497","Khyber Pakhtunkhwa","Swat","Charbagh","boys_high_str",14.5736419911315
"1498","Khyber Pakhtunkhwa","Swat","Kabal","boys_high_str",2.46032892213151
"1499","Khyber Pakhtunkhwa","Swat","Kalam","boys_high_str",5.6078867620636
"1500","Khyber Pakhtunkhwa","Swat","Khwazakhela","boys_high_str",4.44948037924421
"1501","Khyber Pakhtunkhwa","Swat","Matta Khararai","boys_high_str",4.69623639195491
"1502","Khyber Pakhtunkhwa","Swat","Matta Sebujni","boys_high_str",5.03895231721152
"1503","Khyber Pakhtunkhwa","Tank","Tank","boys_high_str",1.16418021746
"1504","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","boys_high_str",6.75284496050808
"1505","Khyber Pakhtunkhwa","Upper Dir","Barawal","boys_high_str",9.5381914702458
"1506","Khyber Pakhtunkhwa","Upper Dir","Dir","boys_high_str",2.27981314500048
"1507","Khyber Pakhtunkhwa","Upper Dir","Kalkot","boys_high_str",34.200001
"1508","Khyber Pakhtunkhwa","Upper Dir","Wari","boys_high_str",3.01047642666689
"1509","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","girls_primary_cr",0.0790535378828314
"1510","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","girls_primary_cr",NA
"1511","Khyber Pakhtunkhwa","Bajaur","Barang","girls_primary_cr",NA
"1512","Khyber Pakhtunkhwa","Bajaur","Khar","girls_primary_cr",NA
"1513","Khyber Pakhtunkhwa","Bajaur","Mamund","girls_primary_cr",NA
"1514","Khyber Pakhtunkhwa","Bajaur","Nawagai","girls_primary_cr",NA
"1515","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","girls_primary_cr",NA
"1516","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","girls_primary_cr",NA
"1517","Khyber Pakhtunkhwa","Bannu","Bannu","girls_primary_cr",0.121056681618274
"1518","Khyber Pakhtunkhwa","Bannu","Domel","girls_primary_cr",0.314156828116328
"1519","Khyber Pakhtunkhwa","Batagram","Alai","girls_primary_cr",0.871448780870375
"1520","Khyber Pakhtunkhwa","Batagram","Batagram","girls_primary_cr",0.272279931874876
"1521","Khyber Pakhtunkhwa","Buner","Chagharzai","girls_primary_cr",1.90256841331062
"1522","Khyber Pakhtunkhwa","Buner","Chamla","girls_primary_cr",1.51955303150674
"1523","Khyber Pakhtunkhwa","Buner","Daggar","girls_primary_cr",2.42110251216019
"1524","Khyber Pakhtunkhwa","Buner","Gagra","girls_primary_cr",2.90261673998466
"1525","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","girls_primary_cr",2.11877174957812
"1526","Khyber Pakhtunkhwa","Buner","Totalai","girls_primary_cr",1.66297308971949
"1527","Khyber Pakhtunkhwa","Charsadda","Charsadda","girls_primary_cr",0.165443994535061
"1528","Khyber Pakhtunkhwa","Charsadda","Tangi","girls_primary_cr",0.542999644374576
"1529","Khyber Pakhtunkhwa","Chitral","Chitral","girls_primary_cr",0.469622578730272
"1530","Khyber Pakhtunkhwa","Chitral","Mastuj","girls_primary_cr",0.621097585850913
"1531","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","girls_primary_cr",0.897355149280068
"1532","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","girls_primary_cr",0.221184201565699
"1533","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","girls_primary_cr",2.27708955731671
"1534","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","girls_primary_cr",0.463346505540323
"1535","Khyber Pakhtunkhwa","FR Bannu","Wazir","girls_primary_cr",NA
"1536","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","girls_primary_cr",NA
"1537","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","girls_primary_cr",NA
"1538","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","girls_primary_cr",NA
"1539","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","girls_primary_cr",NA
"1540","Khyber Pakhtunkhwa","FR Tank","Jandola","girls_primary_cr",44
"1541","Khyber Pakhtunkhwa","Hangu","Hangu","girls_primary_cr",0.972023552470344
"1542","Khyber Pakhtunkhwa","Hangu","Tall","girls_primary_cr",1.78436393756059
"1543","Khyber Pakhtunkhwa","Haripur","Ghazi","girls_primary_cr",0.444424020235399
"1544","Khyber Pakhtunkhwa","Haripur","Haripur","girls_primary_cr",0.146392747701524
"1545","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","girls_primary_cr",0.956115225805412
"1546","Khyber Pakhtunkhwa","Karak","Karak","girls_primary_cr",0.305427441625514
"1547","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","girls_primary_cr",0.179310483988588
"1548","Khyber Pakhtunkhwa","Khyber","Bara","girls_primary_cr",NA
"1549","Khyber Pakhtunkhwa","Khyber","Jamrud","girls_primary_cr",NA
"1550","Khyber Pakhtunkhwa","Khyber","Landi Kotal","girls_primary_cr",NA
"1551","Khyber Pakhtunkhwa","Kohat","Kohat","girls_primary_cr",0.233182344784402
"1552","Khyber Pakhtunkhwa","Kohat","Lachi","girls_primary_cr",0.616835675206786
"1553","Khyber Pakhtunkhwa","Kohistan","Dassu","girls_primary_cr",0.588869642450196
"1554","Khyber Pakhtunkhwa","Kohistan","Palas","girls_primary_cr",0.356063414228836
"1555","Khyber Pakhtunkhwa","Kohistan","Pattan","girls_primary_cr",2.23515681983953
"1556","Khyber Pakhtunkhwa","Kurram","Central Kurram","girls_primary_cr",NA
"1557","Khyber Pakhtunkhwa","Kurram","Lower Kurram","girls_primary_cr",NA
"1558","Khyber Pakhtunkhwa","Kurram","Upper Kurram","girls_primary_cr",NA
"1559","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","girls_primary_cr",0.194791277172335
"1560","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","girls_primary_cr",0.466757421597317
"1561","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","girls_primary_cr",0.539594325322896
"1562","Khyber Pakhtunkhwa","Lower Dir","Timergara","girls_primary_cr",0.228384317827733
"1563","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","girls_primary_cr",0.603507816602783
"1564","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","girls_primary_cr",0.493512069952073
"1565","Khyber Pakhtunkhwa","Mansehra","Balakot","girls_primary_cr",0.272630761867157
"1566","Khyber Pakhtunkhwa","Mansehra","Mansehra","girls_primary_cr",0.106315855539264
"1567","Khyber Pakhtunkhwa","Mansehra","Oghi","girls_primary_cr",0.336037500021018
"1568","Khyber Pakhtunkhwa","Mardan","Katlang","girls_primary_cr",1.02251840589937
"1569","Khyber Pakhtunkhwa","Mardan","Mardan","girls_primary_cr",0.195019139819185
"1570","Khyber Pakhtunkhwa","Mardan","Takht Bhai","girls_primary_cr",0.298199256354289
"1571","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","girls_primary_cr",NA
"1572","Khyber Pakhtunkhwa","Mohmand","Halimzai","girls_primary_cr",NA
"1573","Khyber Pakhtunkhwa","Mohmand","Pindiali","girls_primary_cr",NA
"1574","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","girls_primary_cr",NA
"1575","Khyber Pakhtunkhwa","Mohmand","Safi","girls_primary_cr",NA
"1576","Khyber Pakhtunkhwa","Mohmand","Upper Momand","girls_primary_cr",NA
"1577","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","girls_primary_cr",NA
"1578","Khyber Pakhtunkhwa","North Waziristan","Data Khel","girls_primary_cr",NA
"1579","Khyber Pakhtunkhwa","North Waziristan","Dossali","girls_primary_cr",NA
